Genre,Reports,Age,Gpa,Year,Count,Gender,Nationality
Academic Support and Resources,"I am experiencing symptoms of anxiety and depression due to the demands of my academic workload, and I am concerned about my mental health.",25,0.55,1,1,F,Soudan
Academic Support and Resources,"The academic workload is overwhelming, and I am finding it difficult to stay motivated and engaged in my studies.",21,3.76,1,1,F,Soudan
Academic Support and Resources,I have been struggling to find ways to manage my stress and maintain my mental health while balancing my academic responsibilities with other commitments.,22,0.71,1,1,F,Soudan
Academic Support and Resources,"The course material is much more challenging than I expected, and I am struggling to understand the concepts and complete assignments.",16,1.02,1,1,M,Soudan
Academic Support and Resources,I am struggling to manage my time effectively and find it hard to balance my academic responsibilities with work and social activities.,21,2.53,1,1,M,Soudan
Academic Support and Resources,"Balancing work and academic responsibilities has been a significant challenge, and I am finding it",18,2.97,1,1,F,Soudan
Academic Support and Resources,The academic workload this semester is overwhelming. I'm having trouble keeping up with all the assignments and readings.,19,2.86,1,1,F,Soudan
Academic Support and Resources,I find the course material for my math class to be extremely difficult. I've been attending extra study sessions but still feel lost.,18,2.88,1,1,F,Soudan
Academic Support and Resources,Balancing my part-time job with my coursework has been a major struggle. I'm constantly exhausted and feel like I don't have enough time to focus on school.,20,2.88,1,1,M,Soudan
Academic Support and Resources,I have a time conflict with one of my classes and it's causing a lot of stress. I'm trying to work with my advisor to figure out a solution but it's proving to be difficult.,27,1.11,1,1,F,Soudan
Academic Support and Resources,I'm not getting enough sleep and it's starting to affect my academic performance. I've tried adjusting my schedule but still can't seem to get enough rest.,19,1.12,1,1,F,Soudan
Academic Support and Resources,"I'm feeling really overwhelmed with the amount of coursework I have to do, and it's causing a lot of stress and anxiety.",18,0.86,1,1,F,Soudan
Academic Support and Resources,I've been experiencing mental health issues and it's making it hard to focus on school. I'm trying to seek help but it's been a slow process.,26,1.11,1,1,M,Soudan
Academic Support and Resources,"I have a lot of commitments outside of school, including family responsibilities, and it's been a challenge to balance everything.",21,3.6,1,1,M,Soudan
Academic Support and Resources,I'm struggling with time management and finding it hard to prioritize my coursework. I'm looking for resources to help me improve my skills.,27,3.97,1,1,F,Soudan
Academic Support and Resources,The course material for my history class is very dense and difficult to understand. I'm hoping to find a tutor or study group to help me navigate it.,18,2.33,1,1,F,Soudan
Academic Support and Resources,I've been working a lot lately and it's been hard to find time to focus on schoolwork. I'm trying to find ways to better manage my time.,17,0.93,1,1,F,Soudan
Academic Support and Resources,The amount of reading and writing assignments in my English class is overwhelming. I'm finding it hard to keep up with the workload.,24,0.66,1,1,F,Soudan
Academic Support and Resources,I'm feeling a lot of stress and anxiety about upcoming exams. I'm trying to develop better study habits to help me manage my stress.,18,2.77,1,1,M,Soudan
Academic Support and Resources,I'm having trouble balancing my extracurricular activities with my coursework. I'm considering cutting back on some activities to focus more on school.,21,1.82,1,1,F,Soudan
Academic Support and Resources,I'm feeling burnt out and exhausted from the demands of my coursework. I'm trying to find ways to recharge and take care of my mental health.,16,0.29,1,1,F,Soudan
Academic Support and Resources,I have a lot of personal commitments that are making it difficult to prioritize my schoolwork. I'm looking for strategies to help me better manage my time.,22,2.18,1,1,F,Soudan
Academic Support and Resources,The course material for my physics class is very challenging and I'm struggling to keep up. I'm considering seeking additional help from a tutor.,22,1.86,1,1,F,Soudan
Academic Support and Resources,I'm feeling overwhelmed with the amount of reading and assignments in my sociology class. I'm trying to break things down into smaller tasks to make it more manageable.,16,2.4,1,1,F,Soudan
Academic Support and Resources,I'm having trouble sleeping at night and it's causing me to feel tired and unfocused during the day. I'm looking for ways to improve my sleep habits.,26,3.71,1,1,M,Soudan
Academic Support and Resources,The pressure to maintain good grades is causing me a lot of stress and anxiety. I'm trying to find a healthy balance between school and self-care.,23,2.38,1,1,M,Soudan
Academic Support and Resources,I'm struggling with mental health issues that are making it hard to focus on school. I'm working with a therapist to develop coping strategies.,16,2.27,1,1,M,Soudan
